2022.04.03,강동구,132634,1952
2022.04.03,기타,176378,2183
2022.04.02,종로구,39261,593
2022.04.02,중구,35514,553
2022.04.02,용산구,58346,946
2022.04.02,성동구,85411,1373
2022.04.02,광진구,101359,1430
2022.04.02,동대문구,100790,1592
2022.04.02,중랑구,109262,1910
2022.04.02,성북구,123393,1973
2022.04.02,강북구,79617,1433
2022.04.02,도봉구,87281,1522
2022.04.02,노원구,144164,2695
2022.04.02,은평구,126538,2402
2022.04.02,서대문구,84881,1465
2022.04.02,마포구,104108,1691
2022.04.02,양천구,122841,2109
2022.04.02,강서구,157333,2725
2022.04.02,구로구,116712,2010
2022.04.02,금천구,67415,1108
2022.04.02,영등포구,116810,1884
2022.04.02,동작구,112388,1968
2022.04.02,관악구,140075,2340
2022.04.02,서초구,110860,1771
2022.04.02,강남구,143991,2468
2022.04.02,송파구,186406,3038
2022.04.02,강동구,130682,2613
2022.04.02,기타,174195,3061
2022.04.01,종로구,38668,676
2022.04.01,중구,34962,583
2022.04.01,용산구,57400,882
2022.04.01,성동구,84038,1389
2022.04.01,광진구,99930,1753
2022.04.01,동대문구,99200,1762
2022.04.01,중랑구,107352,1817
2022.04.01,성북구,121421,2195
2022.04.01,강북구,78184,1478
2022.04.01,도봉구,85759,1503
2022.04.01,노원구,141469,2813
2022.04.01,은평구,124138,2180
2022.04.01,서대문구,83417,1634
2022.04.01,마포구,102417,1896
2022.04.01,양천구,120732,2459
2022.04.01,강서구,154612,2974
2022.04.01,구로구,114702,2332
2022.04.01,금천구,66307,1222
2022.04.01,영등포구,114927,2038
2022.04.01,동작구,110420,1938
2022.04.01,관악구,137735,2577
2022.04.01,서초구,109089,2105
2022.04.01,강남구,141523,2619
2022.04.01,송파구,183368,3076
2022.04.01,강동구,128069,2451
2022.04.01,기타,171134,3365
2022.03.31,종로구,37992,731
2022.03.31,중구,34378,625
2022.03.31,용산구,56518,1142
2022.03.31,성동구,82653,1635
2022.03.31,광진구,98177,2169
2022.03.31,동대문구,97440,2007
